id	total_listens
rEzoRvygERCE82QB	5357
rFJl0J6qKPImZWOQ	27387
rFSozk04fLjG9WJG	6598
rHqHaA2u9CuXAgIk	2788
rJ5il1eVXxHqyBad	2613
rJJlmbVNsXAEH5hE	3773
rJL7MNjIVHb4di3y	5532
rJZHW0CqgJfx7raC	989
rK4DAgNAHJaV9HtE	2454
rKA4DQPsdE4HAw2X	5441
rLoba8KVXSarHEbw	1545
rM34SdJtkGaIxRHy	14263
rMIOGZnLAPwXne11	1228
rN37xSmOPrnvxjNr	8163
rPEtKHJnHSFag9Lr	293
rPmIeCC4l1xukMCh	6491
rQN3ufKi2Aw3OmhB	1384
rT9HtQrPrRN7A4Zw	6337
rTTx4mjBL4W2oDPf	9678
rTnl6IWC8abB1CS5	15093
rUOa6iuWCYLXkULy	4283
rVnFjzVnyp4TiRaW	6141
rVx4Uy4O3w2MkAKV	1901
rXCE073CqMVnXXtq	9442
rXH5BNYLNrqLzR0Y	21218
rXVqXdQYSGUWcTD0	925
ra1xtQWcOyAxm8eY	783
rbgD4dMcYSMZXpkJ	2295
rc2kztl1OlHlz73f	5007
rc8PYpsvaD5ZdZAx	3946
rd3Kht9Huvy2So0R	24922
rgu547R8C85Si9OM	21465
riUExC9uMFnzzWqb	243
rinpmvgfsp8bscHd	3167
rjKvo8FxR7FRvK49	2043
rkhqw7M9XEm6B6EZ	1093
rlGCvRgJpLfjqY0A	6670
rlMcTiHz9HSidm55	1108
rlYEWOpYxNrY5rHO	11606
rlaflF4Pcim0lfAh	1889
rm2tvk5mqKsYsJZz	5011
rmM9fIUpj8WW76F8	1948
rmPupjl0UzjnWAly	3766
rmmey99kSxC0Ca78	62
rnPFHBjH130GHppv	3166
rpXOXYcdefbITuEt	110
rpd0CVsoWbCIzAlH	562
rqSDt9FRXNgVaZAX	1744
rquJNwUiT52f91gF	63
rqwTHLni7ulf6SqR	1608
rqxqgtvPhs4vINGa	7732
rrdk3UXEdIqQA1dP	34894
rrrGRm9YfqdZmItY	6002
rv9c5nbm6WsG0ZJl	24358
rwGmvRXLTpKMB2ph	5177
rwMnR8ahu1ejc39M	1506
rxxyZJ7dFZ288LHf	1111
ryIHhmWVKFYle2H9	47591
ryKUGv9CqFhwCfFA	11347
rysmxYZVR1Z4i0Xy	1458
s0qEdhUODZdJ4K96	1512
s279pLCLNB68c5k7	4213
s3Q02ICm2s8aF44b	24399
s3eFX6HDysVCWfCp	5649
s4LTPAlO9IN14O2h	5960
s5VkZVhFxqFZrlDj	7805
s7XaVBgrzvZGterx	8696
s8Ntk3qLAjjkReKv	1269
s8jJJEeNKB5WAn7H	53333
s8kcJT0HkL5s12Em	7619
sCtgP58LVgV97k28	9381
sCwoW8T7fM3YWLSp	6226
sD4BO4UvRDFCpO1N	5893
sDW48b1hchCUlMc9	14128
sDuizta8HiGTaZHn	300
sEaW9dGX94N6rGs7	2893
sFL3W0ImJ3UlIhbn	9422
sFNZfc0JOjhFJXAJ	25751
sFOlTrxjBg4AJEvw	3882
sGD0zOgtbcrwZZO6	1417
sHnwqL4HR2HB5Iut	4710
sIODpb3zyBHdlt0i	5996
sIT13L4j9ECEU3wM	1873
sIdgM3ViUqhQmfy9	833
sJDazuJ0CEnZVnZz	2373
sJnLwlrQyLlsvWj3	17454
sKIuKEExlAgMiesY	375
sKSHER7MRXchLdmv	6107
sMg0MnZ5xyAtgI5O	4870
sN69P1rPgykLK42A	2056
sNCoKav7CsfwZOXC	6345
sOk5gN9NdnlGisfD	2121
sP1S3wvw4rfgUoG0	752
sPLc43wWsETphfLa	1245
sQqi4JqXF7qMjs1Q	287
sT08WjTOOJaCho67	224
sTlwTjzsh27NPYVa	4211
sUE2sIScnRfCYMaa	5100
sUtbAwZK1Zd5uAoc	948
sV28KC5eAeNiTPYn	4294
sWmNFRNMpNbFB1kV	2281
sXFRgsaj5mPgKB3T	8815
sXwTEDDoCn8rZzUq	1191
sXwuwgEq5bdAaahX	8511
sY43Vcsj6bSeYs3G	2438
sYZ97QHa7yDlfuME	2152
sYrNQb5jAfFD8tMa	3732
sYw9fcqJkrPOhFAD	2496
sZRtaZ7ibHrqxTT5	1363
sZkrm3eCoSzbBEfO	590
sb8ULf4OH9FatySd	25064
scNfQBAuRCqtDfOi	6224
scdB4T606h7kxHjJ	1619
sdK4PIwuXgP8av8U	640
seCqXRP7JrOkxiHz	6409
sekrnqQ6X8UCDGqw	10202
sfdmrvDRhf1uDLB9	1562
sg8sZZHqiIEY7D5S	483
sgVMkqhx44K0N3SI	5719
sgpYkFBFbDJoEf8R	2599
shG7bbU5p0XBPXTn	5289
shRm9hpwmMMuPXaE	3974
shjm5lpCb2kYN9Kt	60
shoNdWVMxQvmuEL2	1241
si71Ib3E3MAVNFyA	305
siWsTs8ymHkLik2x	3540
skkV6HxDPvrKHSSM	275
skpKEDkrKPTihKGC	1529
slDShqXa6aqyecQd	316
snZcvLBCVs0ynrjD	3532
spSvaSLAy114Y23f	2530
srT66xcTBVRc3AP1	3724
srjYkYyODYIjZzYQ	2647
sroWtFR5FZTHwavm	4337
srrZn2fLa7OOHDCr	1468
srsns1RKo2wyyDzL	1909
ssCSbi7sk1Y2lkmC	657
stpyphifTWYUdzd5	1675
su2dj3wvaEiD2dQl	257
suC3RxxVEjeuxU7U	13508
suE7TU15cmifXyUj	1235
sv3OBxcUOGauPEiR	450
svKJp4ToRnULpcqs	3615
svVsN7Mi0rdhMsNC	1350
svnvH5zbEQTLaACI	2279
svzZTDaQPsbtQCHm	1345
sxlF5zsaV3LGkdUs	832
sxnkfQ7yHuBOZFjJ	5847
syTw63wc7JVr6xLu	20775
syqwpHcKpSeNJSUI	2273
szt5k8FVz5Mzp33j	5992
t0oe2B99HZP4l2bG	2042
t17uZBq3KsYjOXs8	3584
t1qQ9tz2kXYVjKHr	1434
t2JG09uhhWwH5CI5	960
t2Y36kOOGH7JxDMn	7059
t30RNwgYCMT9k0Nr	26374
t380pB5woEB1iWOn	40698
t39ohKKUjq2u9KA5	10324
t3ii22DX9lbXblqc	6582
t5JocX3qtyzAvL2y	1950
t5q4JfvzyBS5SHdw	28504
t61gRUmCesgyaG6K	5191
t6EIxhBsnltHiSC2	2560
t79ZBHGAN1A2NbOg	4412
t8M8yJHyRlalRn4E	1829
tAHXrXoZTC8qkroj	3083
tB6LI8W0rHvR1YJG	6595
tBDRHhhcyHYnr6QT	19658
tBO9u8VG5NNB3s0z	9530
tBdr2WlA4J6heOxH	9671
tBvltDHwIq7YAcRg	454
tCRG5a3BDJPpCyLV	10630
tGTirpqfEaQTCRkB	2027
tGnHytOxYRySK4xB	1164
tHEHwo4w4Ds9qrwl	5837
tHuCJF1NxmshRru2	8767
tIhetvX0oVSiledY	1438
tIpBYVD4FfVuzb5v	3201
tIpLPRZtXWBHINDG	975
tJHK6mqbsr1ebi7Z	460
tLAR3bxOczw7gEMK	2491
tLb6xzRxNJJWAJvM	917
tMB1n5Gby4LfxOl6	11165
tMBlIUvYLXGKUJVo	3667
tMD0sldP84XdwwEV	6730
tMTAFV1bwys4S3wf	1828
tMxizUst68DChrPc	4092
tOKLROJ6FAswhrTw	1686
tP9GWTDSQyLlRAYo	5787
tPNrNoLg1TH2zQ0A	7917
tPR5Ai9IkeHwd32t	306
tQssckHhsqZHyfMV	849
tR1j7JGTtbg7SeO1	495
tRReq49KdtL2K32x	16404
tRXfx15CxJPxRoaY	3139
tSWDNRitej2Lh1nQ	6320
tTTB02zXLvB6B8Yn	4659
tULp3YuYJDraRSWx	446
tUbitkK2FifThlov	1181
tUkOs2zG9lino3Ow	432
tV4ita8M4V0BVUp0	4250
tVNqx0pUIdBM8T2q	6998
tXJHzoQa51DdyOX7	2464
tXWD0vd37Ik71jx5	5025
tXn4CAOHq2smr0pM	628
tYqA0cNBAk7I6yOm	1882
tZjLHYdgOOsBESiG	19439
tZt6MtqaTOYcwTph	4187
taRE0UBuqiwzxehg	2699
tbF2tUUkAXDzk7sZ	4585
tbfBvx4x11y3Ab95	1553
tcw4mGkGQ5YqlX3y	50055
tddx4dWD9zLD1viM	756
tdfSE1wAvWfPSNic	14928
tdmfD6IeBd8iCCfE	3863
tdrWV3tSsbRkGz2n	2044
tdt9EFaqLekRv6ZV	99
tdurlXOJoeDaOpVu	2001
tecON02DYeSrxsgw	22367
tfQ88PU9XwxVH3ig	1088
tfYC5coGJHVVq041	1473
tfsbTT4scqsWIKE3	764
thPQjkdYIlTTVwgO	7851
thnL0H0GIMwNdd6o	3566
tiuAmyX8XBjHvQYa	6619
tjNPxbvWlphgi1JA	1931
tjX1dmjgcBmFhIFf	341
tjYZbc75JKfrd1zu	1729
tjfPeXTj92fY1qz8	1933
tkwc6wiBvkiVYm8F	3704
tkyyuomS4ND9ptAD	465
tmNm9OOiuntHNPhd	430
tmagWcCdiHGE4hjG	1255
tn1zaGGsAY7gDc6G	2478
tnB6uCl2CTvyIywa	3244
tnEkkF6rJXGe0hmT	2151
tnVoxroEqQJpakCS	14411
tohuw5dK9hVU0AxI	6181
tq9Iglg9nNXRChQv	2919
tt7XTyGLkbn4fq9T	4628
ttB8NjIbbhfFThmx	414
ttBikMxBNCqQXjWa	5995
tth33Hdm7wER6kkA	4983
tvdTg0KsoJgXbqs2	9553
tvw3z0yYIP1pX7wQ	274
tw6Z9JF1xXTdjx8M	1337
twZa5028OAb1bOmd	6732
twpn9IqNaNxGe9IG	2601
txGuMXdwWvy1zQg3	2653
txqWKZVHf2RucEeY	909
tzdHVVgyoHxucIZU	3490
tzjl2VUCR64XhxKY	2906
u2WkiidQPoI56eQG	579
u2sh1718A58EyVQ7	6724
u2wuDqBqj3BhCTAi	6470
u3D2sSD4ze8tFEPC	3733
u4B3zLepPO5eoWnM	8514
u51dV5S7ZbC3Vrn7	8925
u5D8UeVgOEfmQBd4	320
u6EJLY88jAa7pSyR	5017
u6NtZfPArPnfwGXL	9876
u6dc5apNt2nFvHJa	5217
u6r6rw2RiyPqva3J	1731
u74yue7uxdxpU2zQ	3568
u7uEyerbH2yKruFH	4598
u8yIiM7FDH5dmGZv	1607
uAKN48U463n003lL	1072
uB2ElnNLngpQxnh4	2743
uBAGjjSGQJbu2tl1	3538
uBgg2UNiF402DSTt	923
uBsNLypOvAi09xif	1827
uCW7C8FsVCTqQlbW	1755
uEvIONXLF7KPSGrK	12841
uFzvP6CNrj2GCQMs	4286
uG6aYedGfSjxy41C	1752
uGCB56obHVwaxQXc	3299
uGYJvFA3PvU3NJQ0	1048
uGbV8UCANcNdhpyT	1614
uHOB1SJrMkJI4XrN	452
uHae14byJf6PLAxI	10237
uIbaaPD8tgTu85QN	1829
uJ5WTynUXdI9HIa2	615
uJAWMf4CJE4a35i4	351
uKm4apMqp6utzPQG	896
uLOFl34Gs2vCwFb5	2371
uNEQ3egXIK7qJms7	214
uOSewn2d2iAVXr4h	1593
uPABePFt36bUYbtI	1331
uPuioLojPcr3Ytk1	5406
uRNge3sN74NdIaYi	2782
uRZGJJGMoIBjAfeg	4090
uSOullp859hpzmeG	4513
uSPCHtFMpkIN23X0	5721
uTAVPPO2SanNaovd	1470
uUJ5arJ0Jvjux4gf	503
uUMe3R4awXKOHBwH	2086
uUinb1esT5h4elIH	1962
uVz7uls8NduSQdDg	4346
uX7W4pgeP2bbbC43	2252
uXjTnKARhO6Ivaui	6375
ua5A3mFX6oxgFKuz	998
uaOlgELHIIHYMsAw	4715
ubGz9esop9IWnc9o	8858
ubgh0xX9rtuvnfkW	2667
uc7QOPwIiEnHmanF	9820
udCXr0H68WJcmHt0	1701
ueYf3Kxj7ogpHkeE	1120
ug6oOWCydLYjIiWa	10150
ugMbC4GKZjKfDxWN	2497
uh9vcPY20szwqcVM	4282
uhLNPGOP3K7TDmk1	104
uhLfj1fxjnKJJDHF	2859
uhUVOhnflUBcVO5V	4536
ui8msllr0nOM56Am	66
ui9JWZVl6nJOhQOQ	5993
uiAJ7vm1zCL6Mva6	508
uiWABvq4xBw6iHZ4	424
ujHudaNAWXffv3aB	213
ujMAMj9ZMKy4RzTA	504
uk88L5gLKvOfjmIA	26741
ukD23bEvzG3fUySK	19985
ukIXTRnVkXVrlpuN	1658
uqeZqLAGIa00XcO2	2758
uqzDlBRriO8xZgdY	3230
ur0p82QhF3hbCNKq	394
urZ936Ggbtk727BR	18735
utfMCwd1SdVbA3oo	27087
uwTDL9SShQZra5sJ	11920
uxPYFbqe1CZZx0fX	392
uyMzxxGWUbuZ7CnC	1637
uzD0ZdGlEKPm2mQv	4572
uzKXLSxiAgaOlHcV	3230
uzc0Dxua4GvwTE6h	10935
v0bGIv2F0scTMetg	4341
v0zrIQFMbASFWGMH	21552
v1cMVOSDwx72rsqy	9260
v2ToYBkCI8s9M8MH	11080
v2qkWvK3044x6EvG	18299
v5LjTLdaFWrF0hQI	3697
v5jpfTPj9Hpra4IC	783
v5lrdxBlpIc0tGN1	7369
v6DUbIyHS2035Bwb	32851
v8GhY6YbdVEBDlIz	1849
v8g7vxp84rRbUS5S	7536
v8qGw7pZvJGM7Y8t	11074
v9aEPQsZ0d6FlVt6	15563
vAEoypmEu5hAkPyn	3125
vAKORidvo9gDhcu0	10120
vAPLyEQOddP67ZSQ	9521
vApxY0ToltZgneYn	17357
vCBgO0r5jQIBKnt3	2616
vCLl3yVhzNUd6PdM	572
vDA5C0hXzF96nStu	5170
vDFq9wlVD9BZgWuU	6380
vDXodggcmGNc08aX	8481
vFwcENE1yrw86mE0	5330
vH24ejuJAwTYfa0e	5260
vHyf1G6okQOJSrUJ	4042
vJxpiRcgDkE7WsoT	3397
vKbfimgfMQtFkCFg	441
vKcn4YVoBAKliLa7	821
vLOuLgimcTFIzO4l	150
vLV93B0O6u6YVaVT	16244
vLcLw2wIsr1F3esl	16579
vMIexSFSxwRD5JGs	903
vNApUXLy879kT1Np	1641
vNLLYK3Zn6l2aQj0	5086
vO48409mbFVE8W77	2927
vOGoMtp0LQ2fzS3F	12084
vOhoZKcwk3cfgY4s	2552
vOv3DUaWsF5t14WL	82
vOz6bvWeTHQOjsbW	10742
vOzq1Mj8Ww9bJ7NV	8949
vRM2NmtzpFswD9wD	20213
vRsKRiVWV6ejPQRP	4091
vT5BftjClbQJ9wMB	7056
vUAG0LTs2Zl2pLpt	6476
vUAjiPJlnzhIU9TI	8405
vVMN4kCHjfI34Mx6	191
vVaI2cEqDWHM7naV	1524
vW0tJWYAv84cCtxG	6483
vW9Zb7zXNDDizoDw	297
vWE0IiSmp2lGcUjy	3338
vWI2Vp5PVVLgHzIk	6526
vWPsf84gF2QmUGgD	531
vWdXkXYZ0SQtSoZJ	1079
vXA1Wh1zgeMMmGKf	1301
vXF6F8a0LAmR39bz	8040
vYPxtdtxMiYm19la	383
vZc6DIAOIv2YV0iD	615
vZfp4JhZIBiXa5E3	9065
va9VhrfmOQ2hfqNu	1346
vaVl8NO7guwLPxnz	1414
vai5vPlNfTBiu6Nj	4387
vcfCYD1fYIL6wIf1	2201
vd5aaf7cegVM9FLB	8810
vdZk5EIe5ytWbNcO	620
ve2kXnsp3kOmiAzp	7268
vf4kdyfDFl9jHDb3	4734
vfAzRRogJDf40kSJ	932
vfJ7uGPAUG8GLvWr	4426
vfuoIaQmljR683I4	653
vgBHGyIxVVHABY5W	1615
vgWYtda8B3FcxUsA	25476
vgstg0reCRSFy577	17249
vigYsaJVEaHROFji	4726
vjUR24FBM8YCtRe6	9321
vjkaT5dKknSZY00H	1117
vjyPZiyyZCFM6aiR	2153
vkXRSUJmTiu1QWze	4279
vkeSbRWczyhtThwz	7507
vmtsLBhhDC4qPONE	1788
vnQzBX4FAi2KDXwp	3371
vo7FwIGCk6YHfkIA	4572
voxecDbd682MLP4V	1012
vptqUoc2OQDmrxMK	3649
vqcmb7oulGyB524O	5936
vsBwnsneCoroMWjj	6635
vscqK2hWh0eHDI8P	1205
vtvEv5dVNGlj5axf	1713
vu76tzWGcjFy5jTk	9300
vz0iIfl3E1bCb3ht	1645
vzd0iaf05QC1Tt8O	1788
vzq0Dw0gazUaWo7L	1937
w1DNGoZLFFnLQO7L	5396
w27Z0tEdYFJJVg86	209
w3C6EfJAHVosmE6T	9010
w4SMK6Wnr3dqGotB	11869
w5Iy6LBB9Du9snHu	2765
w5qq8cq5KU58Yz0S	362
w5y1THbmbvzzBRBs	4812
w61WttblE44OXN3L	370
w63puXmP8eWJJeQi	13318
w6isdUYz7jsuDwXe	1555
w8CBBQTEtqcIW1sx	6676
w8DUu6DPPkoeUAdv	328
w9ODQqJAMcEC3q8t	59
w9zlTnpRoEhL2ogJ	2012
wALlQyVZBBjnUH8C	585
wAQVEZ56p73f0UBJ	2525
wAYHQE3rVs2sl32W	69
wBx7OMVIbMQa9oV7	2261
wC2eSHnbt1guRuav	7382
wDGNxY33wVBqikW2	59
wDua3A962HzJmt5u	1959
wFbMhviwqN6UzlOq	2733
wHI7eVohHgXssE31	5875
wIdFwKaBaNtDmpk3	3588
wK6RurxnSQpz2vtD	1972
wKN0JZC5sIHZxNw7	1355
wL62NYvOD82gkK0b	4314
wNFa9zt0pAOC8pRJ	17375
wPbDesasKWWTmBBR	2468
wQGOFTJt34fzi2ON	19699
wQHADhciwyTy3QGt	7640
wQHymu2uKuakUbHU	830
wRA8fO9XmITYuccS	9999
wRL7dfMFzIL6WyvF	1604
wSb3Es3IgM2Tak7Q	8882
wSpTOEZ2v79E2shB	16954
wTSBUYyNWyBFCVLy	4916
wUJYvHO1OtsCwl84	9272
wZ0p4OYnMpz2QNTQ	29226
waJgwdRpsbfsvkEX	2902
wb8pOkg5iBJzpwMn	61973
wbQDowTygCIyc2Xd	4321
wbVvno8PaLyGicEv	54262
wcTTGNAG7Xjy1MqM	1748
weJuLdLfoXyJh32g	27460
weNRxMeOx4eAOJX6	541
wfUICmnLjj01cQnW	1174
wfm2TCP3XLeLG0rX	1005
wfqqGorkznI1BXQo	95
wftq7K53bgQ88GlU	2604
wgNYvM2BOynijIJS	8688
wgO3LIapdSrwy7o2	276
whM9P0qmqNjH6XNI	7048
wiw2rM2xb4CJ5sVP	7118
wmd2I5VJi0lUEYR8	304
wmnz8qGYVg80RZit	29561
wnstPKIxQDiuVbl9	3590
wnzPQewgljNm9FPR	2030
wog1gjRmttBHZtQ6	3510
wphv1U1ekjDB4WBE	1200
wsSc4cUK3mNFU3LE	10942
wsatM5TIocuWEOjd	43516
wsc4e5KtxTuWSZQg	12715
wscEDdwA5YvxyRGD	614
wthZJWSU9CZmQ8XX	1403
wtrTosHCPP0Gt6gI	11289
wu1LSZk1VMK51cZF	3498
wuB7aI3R99xVAVHU	3942
wuUb7FsCokHqz5wp	1818
wuUoux0bgSjXaxrX	81
wv31PcNiaYRZjBo2	28674
wvfDUHWIsWPPb9VV	931
wvrZy2Xgc4Nf0VzZ	96
www0UPxJVI5i9M1Q	10101
wx6Bs5BxgaQmOByE	111
wx8nPbuwNRq1neoM	817
wxb4xJcS5EVPsBeZ	3228
wyPLoC6mZhiIrU5x	7606
wymZmup38iSwySLM	10363
wzG5e1s4l2nlFStJ	2275
wzfgpOLmPhkSx8PP	2150
x07yUSk5pSiWBDSn	11137
x12yfBG3KjqUawzl	4533
x1k1grlFBvmkYw3E	16893
x1lYeflN0UfkRpWY	2622
x1zHAZQ1XEIOYluZ	2105
x2AFbVbFJ8Na3lQg	5979
x2udXvrt0a982gcR	333
x2zgTDMJsmPSYhUG	64
x3wfcyxEQjeCrl8b	36092
x4LWBTz4hGEailqi	6455
x57Ux1JnLdBVBjZJ	18084
x61tsmeyuj0c44LR	2592
x71S4uofSolcNPFt	2006
x7K0HvapOexFPT0o	2288
x7VJwzSyRISBpAQi	21795
x80cOUQIrinuJG1P	472
x8FyMZBZHNBBmkV1	5452
xBHnTopyZGowd1ix	128
xBJPNheJildomtg6	3152
xBcBT5eYwKGXd8Nx	451
xC9CGsJKWPCpU3iJ	1302
xDBer8lasU1LbnVz	8798
xDV3kVCD3a7zPhwS	284
xDYoZgGKgqTJaC3A	4495
xDmgjHEzePoJsvkJ	818
xE2N4kfcqEs2KAKR	331
xEF92kiWmmHEpihx	11488
xEbmBtcR1wQcnk3y	938
xFHmLuGPrHQpfw5b	1393
xGqovyGX6LHiid9l	9256
xHmuEydXz0tdNXUi	729
xHnTwTI6R3PwrQiC	1671
xImaz0herKDKCsDq	477
xJ3TFW2a9oGE7PnI	9344
xK7GTX5kwpzWCz3K	15532
xKCdp20lNfYzx9tT	9767
xKoIQXEMwkI5l8rm	948
xKpl0eKgCSRzabu4	10626
xLSp3vQqnzEcam1c	4141
xLfQdC8ZOzkzuyWD	4434
xMRjvbB6d4dKjjZj	427
xMc4WVrW4BVrVM3B	11021
xMkeAOwn6AzEeYGh	5323
xN9RzxHRD81yP8Kz	69869
xOdZLG2gRqRcy4C6	894
xQ68W8P3CC0HzyRg	2748
xQ961GanXhQACrM3	540
xQBNtKsL20mNDHqZ	10063
xS5QSLNJ3SOVCFUK	11302
xSoqKWmkteO0JYra	595
xTB5FLZYOJoRF3Lm	1347
xTkNXKaWbD5Koq8M	1215
xUjqXrsiCLb8tPkC	19358
xUsrGbjirGDzbtdB	9761
xVeQ8q5TCklNk5HQ	893
xWiOsPbEMh5AGBcO	415
xY3OHMENRBWvF4dF	265
xYJySAftyT1YBQ8V	1585
xYYD3FVTjfX7kgrX	110
xZfKhGT9dEbT1ESv	16128
xbPROldsip73RSkA	1863
xcRMLQyZmL7tnKoA	4049
xcWYLAbgy0udCFmC	1226
xdfO54YEZfXWQ1Jg	504
xeUNHwOZoqNrQS0f	11262
xf9WfXxEpkwo13Sa	13590
xhQijlPya1Nzo6Pp	2655
xhR5W3K53lEOizCM	1896
xjEUhmvjafOHqgWK	296
xk0Smig2qyV1CWXH	2433
xkm23XbGLY2yOwHA	1011
xlcJoxKyEyvhIYTi	1198
xnLVhE998Fsd5T9n	2501
xoKcHrbwYkD2pyW5	2279
xqh7LMW3sxlrBmYN	12266
xr17TNVjRfsN0SxU	3408
xsT4uiJbiPwaZL74	8692
xsk4Eo8jSHj0SRvu	1964
xtMqh95j0EAjIl2Y	1297
xuvOIIAf7xHY4tvm	6307
xvCLvz9UZWSXuKG6	778
xvrh9Bl3QEpJec6v	1325
xwtzOtisRUakj0Xc	2883
xztHDlSqyTrGXakZ	1911
y05dHD9K6O3sCk2F	2851
y16ceYuRGrjP3If0	8814
y1wKnUGrDCaY4pYz	3187
y3GYmvxf6YHJiJdz	6261
y6nm14TvZDNrdBbc	2894
y7YlVS4ptVmDNpCe	11203
y7wjEOq4a6FnwhXu	339
y8WknAhGzZh4D24p	8852
y8lmwipz9oldFxS5	1629
y8n0jmGDTveNeIt0	28397
y8wp2cUBzIEYsouc	6081
y9SEGMu4E3iUNvqA	8563
y9ffMY2ajzA6ehgR	3039
yA3GF12Vt8uSuryj	2803
yAnDRle4In4XlRfR	7777
yD8iIBCmVrb6Jst9	3189
yDcSeJgnlYcSHumC	10235
yEowRoF6JZGMbVIT	3102
yFJONyH8gTHh4twI	2205
yFW0KNy8lvqf3rK7	888
yJ2v595XXww3N4Ua	470
yJpwcFxUBdDn6zHU	573
yKK2DA8DfGApSgSp	228
yL3UJz4IgOVhcts2	3428
yM0XX34xe4D6mcJB	568
yMH3YEovIpSP3qZF	9058
yMjT7BJyoeUTkuBd	12455
yMnXBw2y2hPNdYio	13591
yNDNLQKfldKkOqhl	161
yNsvIpsX3N7SBWnd	11788
yNzOlQZxlZ9wxtZW	430
yQsyFSYtG7hkGdk7	1675
yRkXMyJccHkf7j1B	3750
yRsKR8ectIxgSt78	17035
ySbJvOEnuQXnfgFM	132
ySsIhC0CziFwIiFL	1980
yTXxCvIddzEJihNX	7284
yTrTVKDUiQOH1th1	674
yUa5uu5wFCGwl2PK	81870
yV0HEitNbSOOVUzd	8633
yW7HaFbUjGvjhptq	4661
yY3wA5gAC2EQQmEk	44522
yY6AbJhiY7HXlPtf	1385
yY8nyOOdiR43G2X2	4683
yYY1jeyfKyuxSwoW	5830
yZ7y5PFKxC1XlBLB	7627
yaPlo3XRb17GQjz1	3715
yaYJUCUXjfFQvrmo	605
yae2nSh9HpdAMCp5	1909
ybykwswgftxuoUP2	905
ydS4NguMgrD2NgdG	18703
yf4lHIy5eaOp9U2I	2013
ygTpNo5JjJRXuPtI	3133
yhLXi6vwaBfmPA6g	124
yhoyAVAJ53Igmh4j	22279
yhpTlaoFlj6GAKdN	15260
yiGvBYasTxkxSY0K	110
yiLeQr0aRUIubTPw	6237
yjo9RiyzrQBIlvuo	880
yjukN7LXGdkGUZYf	14535
ykA9xUPdjN6jayrF	1902
ykv5xRERVB3u6W3w	13184
yn8oAEHt4CidqM76	2128
ynOnBqKs9FjgYw7B	1463
ynSeHp6z35tIyT9N	1811
yodN31oJa6WJFB37	4137
yq6tFPvxC60H4DtK	12099
yqYHN9XGQJy9IQ1j	856
yqsgfrY1HleCNCts	2125
yr6vUBZd00KqmEyE	1149
yrnQ3qo6XXb0MX7I	11381
yt39Tb13gVoLvmWP	115
ytZSmDRwaE9cQekP	2739
yuNZU1DeQKqZnnIi	9943
yudSUyr6oaxsnQ9A	11148
yukcozI2a7igd7CU	6670
yxlT14XNR7F6hunt	829
yyA3Za4koCGecYSB	2166
yyIk3K2YzzqjofLC	286
z0UqEOsRBaWGWnqi	1101
z0VJMGguK430kKKN	7190
z14vWV00cAGeBT9P	5150
z1BAMmuIQbofobp8	1343
z1yQsZtnoyBC9ir1	3567
z2PsEGIE1m348dMd	5785
z2b4ccWTY2ScIe2H	1156
z31ccZ71kuP55GCM	1071
z3EiE0NmcDImyh3B	19241
z4XkNgjq3kkOHd8I	861
z4pfNCH1xUBerW1h	2628
z5JjR5elJdSz32i8	11387
z6v87WSfjQK8bNKv	3621
z7L9lXo1gIFl7L6C	10639
zANDquBlUyMx28rd	2757
zBLnLkRQK4nzmlPf	4993
zDqNW4zTvRb78Jnk	892
zEBVrrQF02bX2NSa	2155
zEXUFOLGVKodHzsv	3744
zFK4RSCvR3oglaMh	1050
zFT7HXaRLvrhE64n	3752
zGDgkH7f4y7izfku	6723
zH5MrHCMX1Y3Bd7t	6792
zHT5jGaCo9rOsiFx	13842
zHUYkKQGLWU26P1r	7595
zHozLx4GhJsG7xLJ	469
zI9DjkxOs5x1EhJQ	5730
zIZgBz2zLYDfg6iL	2122
zIagtjh2pMr8HBiY	8194
zIzvSchzmfB7kNXx	96
zJHVctRv5Cc6A6kj	68
zJrLudtjuoTngLd0	5001
zKBHAHBff5zCQltk	11992
zKPxu12v5BGKC5QL	2930
zKi72tOou1efJzXV	6504
zL3PfhwhsQMypXtX	14652
zL9bilYev1zOZOwg	1252
zLAHHVG1ajV9Ttk2	18853
zLIZEr0zFataPTEI	413
zMzPlLlGdn90dZeo	32772
zNLVakHQFQGWkQ24	13911
zODMkQZR2uQ5hfNN	1883
zOxhquPia28P5vcM	14199
zPnDmTeGC4vikUDP	1285
zQ3hZKsvO5MSOZdJ	2528
zQmLgFpYxpqTluYJ	3612
zRCSmjXHJf4wd7vY	4581
zRhDC7SLdVSUC6dB	1091
zSDooPUvSq35sd3h	5419
zTM5qQ9Fi2Nl4vZB	17690
zTdC3xWJNtaYyjV2	19058
zTxCINaydSvXbYha	729
zXN9nUA3jsHprGdO	779
zXcaCZoKnWbu9HQF	1522
zYLPylpOxSkbP3dS	1377
zb2YG5SP0IoaHIPq	1892
zbI3TrMSY2chqzRz	46312
zc0de8jOQzVtc0fN	380
zcRqATRcssHILwXO	4372
zeoIIrQqqA7dMJ7s	7890
zf6cXW4e4URhsNmb	5134
zfVNX9IiwSpdeVGK	1057
zhEWbWRLGsnvVaga	2897
zkfa2n6DQZOzD6D9	2747
zouQdm6DhqT3aD6x	25894
zpahhSN2PshaUsLG	7318
zq4iGQ6XY9e62zxw	5159
